ID,Intracellular Robustness,Extracellular Robustness,Topological Robustness,Total Robustness
4462,0.000666113,0.262711864,0.722222222,0.000126386
4463,0.002608004,0.251082251,0.888888889,0.000582065
4464,0.002037856,0.268302335,0.888888889,0.00048601
4465,0,0,0,0
4466,0.001343517,0.261704682,0.777777778,0.00027347
4467,0.000779014,0.287784679,1,0.000224188
4468,0.000615308,0.262123198,1,0.000161287
4469,0.000632243,0.283163265,1,0.000179028
4470,0,0,0,0
4471,0.000197576,0.232653061,0.777777778,3.58E-05
4472,0.000197576,0.273469388,0.777777778,4.20E-05
4473,0.000237091,0.200680272,0.777777778,3.70E-05
4474,0,0,0,0
4475,0.000203221,0.23015873,0.777777778,3.64E-05
4476,0.001699154,0.265306122,0.777777778,0.000350619
4477,0.001512868,0.248933902,0.777777778,0.000292914
4478,0,0,0,0
4479,0.001744314,0.271382339,0.777777778,0.000368181
4480,0,0,0,0
4481,0.001648349,0.241193738,0.777777778,0.000309222
4482,0,0,0,0
4483,0.001343517,0.277310924,0.777777778,0.000289778
4484,0.000225801,0.239285714,0.777777778,4.20E-05
4485,0.000208866,0.247104247,0.777777778,4.01E-05
4486,0,0,0,0
4487,0.000683049,0.329397875,1,0.000224995
4488,0.000643533,0.27443609,1,0.000176609
4489,0.001422547,0.244331066,0.777777778,0.000270334
4490,0.003104766,0.29038961,0.888888889,0.000801415
4491,0.000784659,0.273381295,0.833333333,0.000178759
4492,0.000208866,0.22007722,0.888888889,4.09E-05
4493,0.00668936,0.230500301,1,0.001541899
4494,0.003821685,0.301118379,1,0.00115078
4495,0.001422547,0.274943311,1,0.00039112
4496,0.001541093,0.230245945,1,0.00035483
4497,0.002037856,0.347843292,1,0.000708855
4498,0,0,0,0
4499,0.003070896,0.224789916,1,0.000690306
4500,0.001072556,0.276691729,0.888888889,0.000263793
4501,0.001462063,0.222283508,0.888888889,0.000288882
4502,0.002404782,0.190811536,1,0.00045886
4503,0.003979746,0.224316109,1,0.000892721
4504,0.00298622,0.25573859,0.888888889,0.000678837
4505,0.001800764,0.294223018,0.888888889,0.000470957
4506,0.00089756,0.30458221,0.833333333,0.000227817
4507,0.002365267,0.199113536,0.944444444,0.000444792
4508,0.002528973,0.222576531,1,0.00056289
4509,0.002370912,0.263945578,0.944444444,0.000591026
4510,0.000863689,0.25210084,1,0.000217737
4511,0,0,0,0
4512,0.000457247,0.238095238,0.944444444,0.00010282
4513,0.003262827,0.276075136,1,0.000900785
4514,0.004544249,0.235847382,1,0.001071749
4515,0.000282251,0.145714286,0.888888889,3.66E-05
4516,0.005232942,0.231160425,1,0.001209649
4517,0.000220156,0.216117216,0.888888889,4.23E-05
4518,0.003528143,0.278171429,0.944444444,0.000926905
4519,0.002054791,0.248430141,0.777777778,0.000397034
4520,0.004301512,0.334270716,0.888888889,0.001278106
4521,0.001490288,0.229978355,0.833333333,0.000285612
4522,0,0,0,0
4523,0.002184626,0.266519011,1,0.000582244
4524,0.00105562,0.238349885,0.944444444,0.000237629
4525,0.001027395,0.273155416,1,0.000280639
4526,0.001072556,0.258646617,1,0.000277413
4527,0.001439482,0.319887955,1,0.000460473
4528,7.90E-05,0.173469388,0.833333333,1.14E-05
4529,0.003962811,0.246235246,1,0.000975784
4530,0.004019261,0.299357945,1,0.001203198
4531,0.002444298,0.201253712,0.888888889,0.000437266
4532,0.001558028,0.23757764,1,0.000370153
4533,0.002692679,0.208445642,1,0.000561277
4534,0.003878135,0.275940944,0.888888889,0.000951232
4535,0.000891915,0.26039783,0.888888889,0.000206447
4536,0.002094306,0.289179823,0.833333333,0.000504693
4537,0.004182967,0.211683054,0.888888889,0.000787078
4538,0.001196746,0.235175202,1,0.000281445
4539,0.001196746,0.222371968,1,0.000266123
4540,0.002122531,0.243161094,1,0.000516117
4541,0.001247551,0.253393665,1,0.000316122
4542,0.000270961,0.148809524,0.777777778,3.14E-05
4543,0.003562013,0.241113878,1,0.000858851
4544,0.000141126,0.2,0.888888889,2.51E-05
4545,0.003437823,0.28196106,1,0.000969332
4546,0.000762079,0.264550265,1,0.000201608
4547,0.004002326,0.226878904,1,0.000908043
4548,0.000237091,0.149659864,0.833333333,2.96E-05
4549,0.002608004,0.221088435,1,0.0005766
4550,0,0,0,0
4551,0.000643533,0.224310777,0.944444444,0.000136332
4552,0.000795949,0.220871327,0.777777778,0.000136735
4553,0.002049146,0.265643447,0.833333333,0.000453619
4554,0.00478134,0.277618485,0.888888889,0.001179901
4555,0.000513698,0.271585557,0.777777778,0.00010851
4556,0.001716089,0.271146617,0.888888889,0.00041361
4557,0.002410427,0.293743727,0.888888889,0.000629376
4558,0.001586253,0.261820031,1,0.000415313
4559,0.001140296,0.255304102,1,0.000291122
4560,0.00186286,0.336796537,1,0.000627405
4561,0.005289392,0.261930172,1,0.001385451
4562,0.004753115,0.256192738,1,0.001217714
4563,0.000553213,0.142857143,0.833333333,6.59E-05
4564,0.000637888,0.251580278,0.666666667,0.000106987
4565,0.000474182,0.284013605,0.666666667,8.98E-05
4566,0.001129006,0.276428571,0.888888889,0.000277413
4567,0.000451602,0.282142857,0.666666667,8.49E-05
4568,0.000496763,0.24025974,0.666666667,7.96E-05
4569,0.0009653,0.276524645,0.888888889,0.00023727
4570,0.001241906,0.307792208,0.888888889,0.000339777
4571,0.000620953,0.249350649,0.666666667,0.000103223
4572,0.000530633,0.29331307,0.666666667,0.000103761
4573,0.000558858,0.19047619,1,0.000106449
4574,0.009771546,0.2523727,1,0.002466071
4575,0.001529803,0.260938324,1,0.000399184
4576,0.002071726,0.292331647,1,0.000605631
4577,0.002433008,0.330792178,1,0.00080482
4578,0,0,0,0
4579,0.002190271,0.234167894,1,0.000512891
4580,0.002822515,0.270857143,1,0.000764498
4581,0.001213681,0.241860465,0.777777778,0.00022831
4582,0.001670929,0.222490347,0.777777778,0.000289151
4583,0.002969285,0.33813145,0.888888889,0.000892452
4584,0.00089756,0.247978437,0.777777778,0.000173114
4585,0.006932096,0.22731503,0.888888889,0.001400684
4586,0.002286237,0.316402116,0.888888889,0.000642996
4587,0.001095136,0.239322533,0.777777778,0.000203848
4588,0.001004815,0.244783307,0.777777778,0.000191304
4589,0.002145111,0.343233083,0.888888889,0.000654465
4590,0.001682219,0.223394056,1,0.000375798
4591,6.77E-05,0.142857143,0.777777778,7.52E-06
4592,0.005153912,0.231888593,1,0.001195133
4593,0.004679729,0.257453042,1,0.00120481
4594,0.005808735,0.279466889,1,0.001623349
4595,0.000293542,0.17032967,1,5.00E-05
4596,0.010161053,0.231349206,1,0.002350752
4597,0.000310477,0.168831169,1,5.24E-05
4598,0.008111907,0.298439209,1,0.002420911
4599,0.004115226,0.267685675,0.888888889,0.000979188
4600,0.0009653,0.246449457,0.777777778,0.000185032
4601,0.001241906,0.274025974,0.888888889,0.000302502
4602,0.000276606,0.192419825,1,5.32E-05
4603,0.005740995,0.269700801,1,0.001548351
4604,0.001112071,0.280638144,0.777777778,0.000242736
4605,0.004318447,0.258263305,0.888888889,0.000991375
4606,0.002365267,0.250596659,0.833333333,0.00049394
4607,0.004538604,0.223880597,1,0.001016105
4608,0.001399967,0.261520737,1,0.00036612
4609,0.000186286,0.151515152,0.722222222,2.04E-05
4610,0.005853895,0.242733159,0.888888889,0.001263053
4611,0.001343517,0.270108043,0.777777778,0.000282251
4612,0.001879795,0.259116259,0.833333333,0.000405905
4613,0.001563673,0.285198556,1,0.000445957
4614,0.001625768,0.30952381,1,0.000503214
4615,0,0,0,0
4616,0,0,0,0
4617,0.001733024,0.243369009,0.777777778,0.000328039
4618,0.00294106,0.281327118,0.888888889,0.000735467
4619,0.010228793,0.265373699,0.888888889,0.002412847
4620,0.002856385,0.244494636,0.777777778,0.000543177
4621,0.002376557,0.245673566,0.833333333,0.000486548
4622,0.006994191,0.317883085,0.888888889,0.001976298
4623,0,0,0,0
4624,0,0,0,0
4625,0,0,0,0
4626,0.010302178,0.227945205,0.888888889,0.002087406
4627,0.002410427,0.246570759,0.833333333,0.000495284
4628,0.002799935,0.337269585,0.833333333,0.000786944
4629,0,0,0,0
4630,0,0,0,0
4631,5.65E-05,0.328571429,0.6875,1.28E-05
4632,5.65E-05,0.214285714,0.6875,8.32E-06
4633,9.03E-05,0.276785714,0.875,2.19E-05
4634,0.000254026,0.26031746,0.8125,5.37E-05
4635,0.000135481,0.208333333,0.8125,2.29E-05
4636,0.000474182,0.397959184,0.875,0.000165117
4637,6.77E-05,0.238095238,0.6875,1.11E-05
4638,0,0,0,0
4639,7.34E-05,0.263736264,0.6875,1.33E-05
4640,0,0,0,0
4641,0.000293542,0.211538462,0.75,4.66E-05
4642,0.000310477,0.34025974,0.75,7.92E-05
4643,0.000406442,0.261904762,0.75,7.98E-05
4644,0,0,0,0
4645,0.000417732,0.245173745,0.75,7.68E-05
4646,7.90E-05,0.285714286,0.8125,1.83E-05
4647,0.000440312,0.380952381,0.875,0.000146771
4648,0.000383862,0.237394958,0.875,7.97E-05
4649,0,0,0,0
4650,0,0,0,0
4651,0,0,0,0
4652,0,0,0,0
4653,9.03E-05,0.196428571,0.6875,1.22E-05
4654,9.03E-05,0.303571429,0.6875,1.88E-05
4655,0.000355637,0.324263039,0.875,0.000100905
4656,0.000186286,0.207792208,0.8125,3.15E-05
4657,0.000282251,0.197142857,0.875,4.87E-05
4658,0.001546738,0.201251303,0.875,0.000272373
4659,0,0,0,0
4660,0.000496763,0.219155844,0.875,9.53E-05
4661,9.03E-05,0.142857143,0.6875,8.87E-06
4662,0.001868505,0.206301252,0.9375,0.000361383
4663,0.001733024,0.281060959,0.9375,0.000456643
4664,0.003364437,0.21620326,0.9375,0.00068194
4665,5.65E-06,0.142857143,0.6875,5.55E-07
4666,0.002314462,0.300348432,0.9375,0.000651698
4667,0.000293542,0.225274725,0.8125,5.37E-05
4668,0.000293542,0.318681319,0.875,8.19E-05
4669,0.000609663,0.355820106,0.875,0.000189814
4670,0,0,0,0
4671,0,0,0,0
4672,0,0,0,0
4673,0,0,0,0
4674,0.001292712,0.205864005,0.875,0.000232858
4675,0.000925785,0.263066202,0.8125,0.000197878
4676,0.000479827,0.284033613,0.875,0.000119251
4677,0.000158061,0.224489796,0.8125,2.88E-05
4678,0.000479827,0.265546218,0.875,0.000111489
4679,0,0,0,0
4680,0,0,0,0
4681,0,0,0,0
4682,0,0,0,0
4683,0,0,0,0
4684,0,0,0,0
4685,0.002218497,0.209741912,0.875,0.000407148
4686,1.13E-05,0.142857143,0.5,8.07E-07
4687,7.34E-05,0.296703297,0.75,1.63E-05
4688,0.000479827,0.262184874,0.75,9.44E-05
4689,0,0,0,0
4690,0.000417732,0.27027027,0.75,8.47E-05
4691,0,0,0,0
4692,0,0,0,0
4693,0,0,0,0
4694,0.000186286,0.268398268,0.8125,4.06E-05
4695,0,0,0,0
4696,0.000186286,0.229437229,0.8125,3.47E-05
4697,0,0,0,0
4698,0,0,0,0
4699,0,0,0,0
4700,9.03E-05,0.178571429,0.6875,1.11E-05
4701,0.000903205,0.333928571,0.875,0.000263905
4702,0.000807239,0.241758242,0.875,0.000170762
4703,0,0,0,0
4704,7.90E-05,0.265306122,0.6875,1.44E-05
4705,7.34E-05,0.263736264,0.6875,1.33E-05
4706,0,0,0,0
4707,0,0,0,0
4708,0,0,0,0
4709,1.69E-05,0.142857143,0.8125,1.96E-06
4710,0.001546738,0.198644421,0.9375,0.000288048
4711,0.000508053,0.314285714,0.9375,0.000149694
4712,0.003985391,0.227842979,0.9375,0.000851291
4713,1.69E-05,0.142857143,0.8125,1.96E-06
4714,0.000773369,0.233576642,0.9375,0.000169351
4715,8.47E-05,0.219047619,0.6875,1.28E-05
4716,0,0,0,0
4717,9.03E-05,0.303571429,0.6875,1.88E-05
4718,0,0,0,0
4719,0,0,0,0
4720,0,0,0,0
4721,0.001049975,0.320276498,0.875,0.000294247
4722,0.000129836,0.186335404,0.6875,1.66E-05
4723,0.000869335,0.212430427,0.875,0.000161589
4724,0,0,0,0
4725,0,0,0,0
4726,0,0,0,0
4727,0,0,0,0
4728,6.21E-05,0.207792208,0.8125,1.05E-05
4729,8.47E-05,0.238095238,0.8125,1.64E-05
4730,0.000434667,0.326530612,0.875,0.000124191
4731,0.000970945,0.342192691,0.8125,0.000269953
4732,0.000970945,0.209302326,0.875,0.000177818
4733,0,0,0,0
4734,0.000208866,0.223938224,0.75,3.51E-05
4735,0.000282251,0.274285714,0.75,5.81E-05
4736,0,0,0,0
4737,0,0,0,0
4738,0,0,0,0
4739,5.65E-06,0.142857143,0.6875,5.55E-07
4740,0.000993525,0.223214286,0.875,0.000194048
4741,0.000101611,0.325396825,0.75,2.48E-05
4742,0.001304002,0.196660482,0.75,0.000192334
4743,0.000711274,0.218820862,0.75,0.000116731
4744,7.34E-05,0.142857143,0.875,9.18E-06
4745,0,0,0,0
4746,0,0,0,0
4747,0,0,0,0
4748,0.004961981,0.192914026,0.875,0.000837581
4749,5.65E-06,0.142857143,0.6875,5.55E-07
4750,0.000536278,0.266165414,0.875,0.000124896
4751,0.002297527,0.222183222,0.9375,0.000478567
4752,5.65E-06,0.142857143,0.625,5.04E-07
4753,0.001388677,0.259001161,0.875,0.00031471
4754,0.00187415,0.212134251,0.8125,0.000323027
4755,0.000846754,0.225714286,0.8125,0.000155289
4756,0.000124191,0.162337662,0.875,1.76E-05
4757,0.001264487,0.202806122,0.875,0.00022439
4758,0,0,0,0
4759,0.000349992,0.214285714,0.875,6.56E-05
4760,0.002128176,0.209549072,0.8125,0.00036234
4761,0.001377387,0.217213115,0.8125,0.000243089
4762,0.000169351,0.147619048,0.875,2.19E-05
4763,6.21E-05,0.142857143,0.8125,7.21E-06
4764,0.00200963,0.238764045,0.9375,0.000449838
4765,0.001631413,0.260504202,0.9375,0.000398428
4766,0,0,0,0
4767,0.000948365,0.228741497,0.875,0.000189814
4768,0.000587083,0.215659341,0.875,0.000110784
4769,0,0,0,0
4770,0,0,0,0
4771,0,0,0,0
4772,0.000118546,0.156462585,0.9375,1.74E-05
4773,0.005052301,0.194892259,0.9375,0.000923113
4774,0.003641044,0.35503876,0.9375,0.001211917
4775,0.009359459,0.197914872,0.9375,0.001736603
4776,2.82E-05,0.142857143,0.9375,3.78E-06
4777,0.003240247,0.303882529,0.9375,0.000923114
4778,0.002099951,0.212749616,0.875,0.000390918
4779,0,0,0,0
4780,0.00098788,0.284897959,0.875,0.000246264
4781,0.002201561,0.231868132,0.75,0.000382854
4782,0.000779014,0.246376812,0.75,0.000143948
4783,0.000174996,0.152073733,0.8125,2.16E-05
4784,0.003680559,0.24167397,0.9375,0.000833902
4785,7.34E-05,0.186813187,0.8125,1.11E-05
4786,0.002026566,0.257859133,0.9375,0.000489908
4787,0,0,0,0
4788,0,0,0,0
4789,0,0,0,0
4790,0,0,0,0
4791,0.001049975,0.208141321,0.875,0.000191225
4792,0.000361282,0.220982143,0.8125,6.49E-05
4793,0.000474182,0.285714286,0.8125,0.000110078
4794,0.000349992,0.352534562,0.875,0.000107961
4795,0.000745144,0.247835498,0.875,0.000161589
4796,3.95E-05,0.224489796,0.625,5.54E-06
4797,0.001716089,0.216165414,0.9375,0.000347774
4798,0.001947535,0.269151139,0.9375,0.00049142
4799,0,0,0,0
4800,0,0,0,0
4801,0,0,0,0
4802,5.65E-06,0.142857143,0.6875,5.55E-07
4803,0.003099121,0.190215977,0.875,0.000515815
4804,0.00102175,0.241515391,0.875,0.000215922
4805,0,0,0,0
4806,0.000112901,0.257142857,0.6875,2.00E-05
4807,9.60E-05,0.25210084,0.6875,1.66E-05
4808,0.002077371,0.217003106,0.75,0.000338097
4809,2.26E-05,0.142857143,0.6875,2.22E-06
4810,0,0,0,0
4811,0,0,0,0
4812,0,0,0,0
4813,0,0,0,0
4814,0.000412087,0.258317025,0.75,7.98E-05
4815,0,0,0,0
4816,0.000423377,0.245714286,0.75,7.80E-05
4817,2.82E-05,0.142857143,0.75,3.02E-06
4818,0.000733854,0.230769231,0.75,0.000127013
4819,5.65E-06,0.285714286,0.4375,7.06E-07
4820,0,0,0,0
4821,0,0,0,0
4822,0,0,0,0
4823,0.000118546,0.353741497,0.6875,2.88E-05
4824,9.03E-05,0.25,0.6875,1.55E-05
4825,0.000169351,0.247619048,0.875,3.67E-05
4826,0,0,0,0
4827,0.000423377,0.262857143,0.75,8.35E-05
4828,0.000389507,0.271221532,0.75,7.92E-05
4829,0,0,0,0
4830,0,0,0,0
4831,0,0,0,0
4832,0.00295235,0.221524174,0.9375,0.000613141
4833,1.69E-05,0.142857143,0.75,1.81E-06
4834,0.000626598,0.252252252,0.9375,0.000148182
4835,0.0028959,0.22695628,0.8125,0.00053401
4836,2.26E-05,0.142857143,0.8125,2.62E-06
4837,3.95E-05,0.224489796,0.8125,7.20E-06
4838,0.002201561,0.220879121,0.875,0.000425494
4839,0,0,0,0
4840,0.000237091,0.268707483,0.75,4.78E-05
4841,0,0,0,0
4842,0,0,0,0
4843,0,0,0,0
4844,0.001281422,0.302076778,0.875,0.000338702
4845,0.000141126,0.177142857,0.6875,1.72E-05
4846,0.000914495,0.201940035,0.875,0.000161589
4847,3.95E-05,0.142857143,0.8125,4.58E-06
4848,0.001112071,0.22480058,0.8125,0.00020312
4849,7.90E-05,0.173469388,0.75,1.03E-05
4850,0.003206377,0.222082495,0.8125,0.000578565
4851,5.65E-06,0.142857143,0.8125,6.56E-07
4852,0.000197576,0.183673469,0.75,2.72E-05
4853,0,0,0,0
4854,0,0,0,0
4855,0,0,0,0
4856,0.000107256,0.270676692,0.6875,2.00E-05
4857,0,0,0,0
4858,0.000124191,0.227272727,0.6875,1.94E-05
4859,2.26E-05,0.142857143,0.8125,2.62E-06
4860,0.001168521,0.222222222,0.8125,0.000210983
4861,0.000112901,0.171428571,0.75,1.45E-05
4862,0,0,0,0
4863,0.000174996,0.248847926,0.8125,3.54E-05
4864,0.000174996,0.216589862,0.75,2.84E-05
4865,0,0,0,0
4866,0,0,0,0
4867,0,0,0,0
4868,4.52E-05,0.142857143,0.8125,5.25E-06
4869,0.002681389,0.277894737,0.9375,0.000698572
4870,0.001445127,0.244419643,0.875,0.000309065
4871,0.000141126,0.291428571,0.6875,2.83E-05
4872,0.000101611,0.222222222,0.6875,1.55E-05
4873,0.000333057,0.285714286,0.875,8.33E-05
4874,2.82E-05,0.142857143,0.625,2.52E-06
4875,0.00099917,0.240516546,0.875,0.000210277
4876,0.000174996,0.262672811,0.75,3.45E-05
4877,0,0,0,0
4878,0,0,0,0
4879,0,0,0,0
4880,0.002495103,0.226890756,0.875,0.000495351
4881,5.08E-05,0.142857143,0.6875,4.99E-06
4882,0.000129836,0.316770186,0.75,3.08E-05
4883,0.002461233,0.23689384,0.75,0.000437288
4884,5.65E-06,0.142857143,0.6875,5.55E-07
4885,5.65E-06,0.285714286,0.5625,9.08E-07
4886,0.005645029,0.303428571,0.9375,0.001605809
4887,0.000112901,0.164285714,0.9375,1.74E-05
4888,0.002274947,0.208436725,0.9375,0.000444546
4889,0,0,0,0
4890,0,0,0,0
4891,0,0,0,0
4892,0.000141126,0.274285714,0.75,2.90E-05
4893,0,0,0,0
4894,0.000152416,0.243386243,0.75,2.78E-05
4895,2.26E-05,0.142857143,0.625,2.02E-06
4896,0.000812884,0.23015873,0.75,0.000140319
4897,0,0,0,0
4898,1.13E-05,0.285714286,0.6875,2.22E-06
4899,0.000587083,0.258241758,0.9375,0.000142134
4900,0.000485473,0.247508306,0.9375,0.000112649
4901,0,0,0,0
4902,0,0,0,0
4903,0,0,0,0
4904,1.69E-05,0.142857143,0.5625,1.36E-06
4905,0.000829819,0.231292517,0.875,0.00016794
4906,0.000129836,0.267080745,0.8125,2.82E-05
4907,3.95E-05,0.142857143,0.625,3.53E-06
4908,0.001789474,0.22352411,0.9375,0.000374991
4909,0.000366927,0.259340659,0.875,8.33E-05
4910,0,0,0,0
4911,0.001145941,0.228712175,0.875,0.000229329
4912,0.000491118,0.215106732,0.875,9.24E-05
4913,0.004448283,0.192168238,0.875,0.000747966
4914,0.000699984,0.22235023,1,0.000155642
4915,2.82E-05,0.142857143,0.8125,3.27E-06
4916,0.001405612,0.201376936,0.8125,0.000229984
4917,0.001049975,0.217357911,0.8125,0.000185429
4918,0.000118546,0.142857143,0.8125,1.38E-05
4919,0.00280558,0.210692728,0.9375,0.000554171
4920,8.47E-05,0.180952381,0.6875,1.05E-05
4921,0.001360452,0.271487848,0.9375,0.000346262
4922,0.001117716,0.204906205,1,0.000229027
4923,0.002015275,0.205682273,0.875,0.000362693
4924,0.000141126,0.16,0.875,1.98E-05
4925,0,0,0,0
4926,0,0,0,0
4927,0,0,0,0
4928,0.000112901,0.314285714,0.8125,2.88E-05
4929,9.03E-05,0.25,0.8125,1.83E-05
4930,0.000208866,0.247104247,0.875,4.52E-05
4931,2.26E-05,0.142857143,0.625,2.02E-06
4932,0.001687864,0.24462494,0.9375,0.000387088
4933,0.001354807,0.283333333,0.9375,0.000359871
4934,0,0,0,0
4935,0,0,0,0
4936,0,0,0,0
4937,0.005983731,0.205390836,0.9375,0.001152191
4938,3.39E-05,0.142857143,0.875,4.24E-06
4939,0.002924125,0.319635962,0.9375,0.00087624
4940,0.00481521,0.207167979,0.9375,0.00093521
4941,0.000858044,0.234962406,1,0.000201608
4942,0.000169351,0.176190476,1,2.98E-05
4943,0.004058776,0.189548977,0.875,0.00067317
4944,1.13E-05,0.142857143,0.5,8.07E-07
4945,0.000287896,0.226890756,0.875,5.72E-05
4946,0.001682219,0.204697987,0.75,0.00025826
4947,0.000812884,0.228174603,0.75,0.00013911
4948,0.000191931,0.147058824,0.8125,2.29E-05
4949,0.002596713,0.248757764,0.9375,0.00060558
4950,0.000101611,0.158730159,0.8125,1.31E-05
4951,0.001383032,0.229737609,0.9375,0.000297876
4952,0.00202092,0.206703911,1,0.000417732
4953,0.002387847,0.199932455,0.9375,0.00044757
4954,0.000208866,0.158301158,1,3.31E-05
4955,0.00680226,0.195969176,0.9375,0.001249719
4956,0.001411257,0.230285714,0.9375,0.00030468
4957,0.000248381,0.159090909,1,3.95E-05
4958,0.001529803,0.228782288,0.75,0.000262494
4959,0.001512868,0.231876333,0.75,0.000263099
4960,0.000174996,0.142857143,0.875,2.19E-05
4961,0.002376557,0.217509332,0.875,0.000452308
4962,0,0,0,0
4963,0.000773369,0.267987487,0.875,0.000181347
4964,0.00195318,0.222956235,1,0.000435474
4965,0.00295235,0.198579623,0.9375,0.000549634
4966,0.000124191,0.149350649,1,1.85E-05
4967,0,0,0,0
4968,0.000570148,0.217821782,0.875,0.000108667
4969,0.000372572,0.20995671,0.8125,6.36E-05
4970,0,0,0,0
4971,0,0,0,0
4972,0,0,0,0
4973,9.03E-05,0.142857143,0.8125,1.05E-05
4974,0.005458743,0.227655488,0.9375,0.001165043
4975,0.003302342,0.329426129,0.9375,0.001019885
4976,0.000502408,0.216693419,0.8125,8.85E-05
4977,0.000485473,0.196013289,0.8125,7.73E-05
4978,0.001371742,0.340975897,0.875,0.000409265
4979,5.08E-05,0.174603175,0.6875,6.10E-06
4980,0.00294106,0.202083905,0.875,0.000520048
4981,0.001309647,0.272783251,0.8125,0.000290265
4982,0,0,0,0
4983,0,0,0,0
4984,0,0,0,0
4985,0.005932926,0.194916406,0.875,0.001011872
4986,2.82E-05,0.142857143,0.5625,2.27E-06
4987,0.001219326,0.25462963,0.875,0.000271667
4988,0.005752285,0.200196271,0.875,0.001007638
4989,0.000592728,0.265306122,0.8125,0.000127769
4990,0.000107256,0.15037594,0.875,1.41E-05
4991,0.010448949,0.238249595,0.9375,0.002333867
4992,0.000107256,0.15037594,0.8125,1.31E-05
4993,0.004087001,0.269534333,0.9375,0.001032738
4994,0.002387847,0.222222222,0.8125,0.000431139
4995,0.002094306,0.235271467,0.8125,0.000400343
4996,0.000265316,0.145896657,0.875,3.39E-05
4997,0.001800764,0.228840125,0.875,0.000360576
4998,0,0,0,0
4999,0.000615308,0.28440367,0.875,0.000153121
5000,0.002551553,0.235145386,0.9375,0.000562487
5001,0.002653164,0.19331307,0.875,0.00044878
5002,0.000146771,0.164835165,0.8125,1.97E-05
5003,5.08E-05,0.19047619,0.8125,7.86E-06
5004,0.001659639,0.243440233,0.9375,0.000378771
5005,0.001529803,0.271481286,0.9375,0.000389356
5006,0,0,0,0
5007,0,0,0,0
5008,0,0,0,0
5009,0,0,0,0
5010,0.002619294,0.184729064,0.875,0.000423377
5011,0.000423377,0.266666667,0.8125,9.17E-05
5012,7.34E-05,0.164835165,0.875,1.06E-05
5013,0.003353147,0.203944204,0.9375,0.000641114
5014,0.00191931,0.271008403,0.9375,0.00048764
5015,0,0,0,0
5016,5.08E-05,0.238095238,0.8125,9.83E-06
5017,5.65E-05,0.228571429,0.75,9.69E-06
5018,0,0,0,0
5019,0.000434667,0.243042672,0.75,7.92E-05
5020,0.000383862,0.271008403,0.75,7.80E-05
5021,0.000112901,0.285714286,0.6875,2.22E-05
5022,0.000169351,0.233333333,0.6875,2.72E-05
5023,0.000282251,0.291428571,0.875,7.20E-05
5024,3.95E-05,0.142857143,0.6875,3.88E-06
5025,0.000903205,0.230357143,0.875,0.000182052
5026,0.000112901,0.271428571,0.8125,2.49E-05
5027,0.002252367,0.232008593,0.8125,0.000424587
5028,5.65E-05,0.142857143,0.8125,6.56E-06
5029,6.21E-05,0.207792208,0.75,9.68E-06
5030,0.003641044,0.233665559,0.9375,0.000797612
5031,7.34E-05,0.153846154,0.75,8.47E-06
5032,0.000683049,0.249114522,0.875,0.000148888
5033,0.001800764,0.210927004,0.875,0.000332351
5034,0.000745144,0.231601732,0.8125,0.000140219
5035,0,0,0,0
5036,9.60E-05,0.226890756,0.6875,1.50E-05
5037,0,0,0,0
5038,9.60E-05,0.226890756,0.6875,1.50E-05
5039,6.21E-05,0.142857143,0.8125,7.21E-06
5040,0.001185456,0.22244898,0.8125,0.000214259
5041,6.77E-05,0.166666667,0.8125,9.17E-06
5042,0.000728209,0.300110742,0.9375,0.000204884
5043,4.52E-05,0.160714286,0.6875,4.99E-06
5044,0.000541923,0.21875,0.9375,0.000111137
5045,0.000270961,0.270833333,0.8125,5.96E-05
5046,0.000378217,0.360341151,0.8125,0.000110733
5047,0.000564503,0.207142857,0.875,0.000102316
5048,0.000158061,0.158163265,0.6875,1.72E-05
5049,0.001196746,0.293126685,0.875,0.000306948
5050,0.000891915,0.22965642,0.9375,0.000192032
5051,0,0,0,0
5052,0,0,0,0
5053,0,0,0,0
5054,0,0,0,0
5055,0.000141126,0.28,0.6875,2.72E-05
5056,0.000146771,0.230769231,0.6875,2.33E-05
5057,0.000592728,0.361904762,0.75,0.000160883
5058,0.000327412,0.236453202,0.8125,6.29E-05
5059,0.000575793,0.225490196,0.875,0.000113606
5060,1.13E-05,0.142857143,0.6875,1.11E-06
5061,0.001620123,0.244400199,0.9375,0.000371211
5062,0.000524988,0.276497696,0.875,0.000127013
5063,0.002630584,0.225935009,0.75,0.000445756
5064,6.77E-05,0.142857143,0.6875,6.65E-06
5065,5.65E-06,0.142857143,0.4375,3.53E-07
5066,0.003821685,0.297109095,0.9375,0.001064491
5067,0.000152416,0.185185185,0.8125,2.29E-05
5068,0.001716089,0.24906015,0.875,0.000373983
5069,0.003121701,0.228106432,1,0.00071208
5070,0.001112071,0.22480058,0.9375,0.00023437
5071,0.000152416,0.169312169,0.875,2.26E-05
5072,1.69E-05,0.142857143,0.625,1.51E-06
5073,0.001061266,0.224164134,0.75,0.000178423
5074,0,0,0,0
5075,0.002359622,0.231715653,0.75,0.000410071
5076,3.39E-05,0.142857143,0.75,3.63E-06
5077,0,0,0,0
5078,0.00291848,0.239016303,0.875,0.000610369
5079,1.69E-05,0.142857143,0.5,1.21E-06
5080,0.000163706,0.275862069,0.8125,3.67E-05
